# DDS,RB1A,RB2,RB3,RB4,RB1B,,RB1A',RB1B'
0.8241206030150754,0.8567079521021591,0.9642704900439705,0.8241206030150754,1.05,1.05,0.8241206030150754,0.8567079521021591,1.05
0.8291457286432161,0.8628656593378311,0.9656795560004069,0.8291457286432161,1.05,1.05,0.8291457286432161,0.8628656593378311,1.05
0.8341708542713568,0.8690233665735031,0.9670886219568434,0.8341708542713568,1.05,1.05,0.8341708542713568,0.8690233665735031,1.05
0.8391959798994975,0.8741050680594957,0.9687945487732245,0.8391959798994975,1.05,1.05,0.8391959798994975,0.8741050680594957,1.05
0.8442211055276382,0.878065930222906,0.970809705652048,0.8442211055276382,1.05,1.05,0.8442211055276382,0.878065930222906,1.05
0.8492462311557789,0.8820267923863163,0.9728248625308719,0.8492462311557789,1.05,1.05,0.8492462311557789,0.8820267923863163,1.05
0.8542713567839196,0.8859876545497265,0.9748400194096954,0.8542713567839196,1.05,1.05,0.8542713567839196,0.8859876545497265,1.05
0.8592964824120604,0.8903198823218643,0.975729601252524,0.8592964824120604,1.05,1.05,0.8592964824120604,0.8903198823218643,1.05
0.864321608040201,0.895147264238972,0.9751184163806925,0.864321608040201,1.05,1.05,0.864321608040201,0.895147264238972,1.05
0.8693467336683417,0.8999746461560798,0.974507231508861,0.8693467336683417,1.05,1.05,0.8693467336683417,0.8999746461560798,1.05
0.8743718592964824,0.9048020280731875,0.9738960466370294,0.8743718592964824,1.05,1.05,0.8743718592964824,0.9048020280731875,1.05
0.8793969849246231,0.9094467040530118,0.9742078685681241,0.8793969849246231,1.05,1.05,0.8793969849246231,0.9094467040530118,1.05
0.8844221105527639,0.913776719807514,0.9761093133264804,0.8844221105527639,1.05,1.05,0.8844221105527639,0.913776719807514,1.05
0.8894472361809045,0.9181067355620162,0.9780107580848367,0.8894472361809045,1.05,1.05,0.8894472361809045,0.9181067355620162,1.05
0.8944723618090452,0.9224367513165185,0.9799122028431931,0.8944723618090452,1.05,1.05,0.8944723618090452,0.9224367513165185,1.05
0.8994974874371859,0.9268552753788784,0.98186203075773,0.8994974874371859,1.05,1.05,0.8994974874371859,0.9268552753788784,1.05
0.9045226130653267,0.931474418272382,0.9839215271596096,0.9045226130653267,1.05,1.05,0.9045226130653267,0.931474418272382,1.05
0.9095477386934674,0.9360935611658856,0.985981023561489,0.9095477386934674,1.05,1.05,0.9095477386934674,0.9360935611658856,1.05
0.914572864321608,0.9407127040593891,0.9880405199633685,0.914572864321608,1.05,1.05,0.914572864321608,0.9407127040593891,1.05
